FECHA_CORTE,FECHA_REGISTRO,ID_DOC_DENUNCIA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_DE_DENUNCIA,SITUACION_DENUNCIA,TIPO,SUBTIPO,MODALIDAD,FECHA_HECHO,HORA_HECHO,UBICACION,DESCRIPCION,FECHA_NACIMIENTO,EDAD_PERSONA,SEXO,ESTADO_CIVIL,GRADO_INSTRUCCION,OCUPACION,PAIS_NATAL,MES,LONGITUD,LATITUD
2024-04-25,2024-02-07,da52df70f179da9eae7eaac94a1931111518213a818a2f8dd7540cda3375edb7,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO DE CELULAR,2024-02-07,1815,AV ARGENTINA CON  JR LOA,LA LEGUA,1996-05-10,27,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1044676,-12.0489211
2024-04-25,2024-02-17,48dc3fe51baac883792240afdac9ce43191373271a7c28364b9cf5b05de196c5,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-17,2045,MZ A LOTE 12 - AAHH LAS MERCEDES DE OQUENDO CALLAO,OQUENDO,1977-09-23,46,FEMENINO,SOLTERO,NO INDICA,COMERCIANTE,PERU,202402,-77.1111714,-11.9755512
2024-04-25,2024-02-07,a0de4a7670c126a1f5ad9f380c03aefaa9c53b9c66af4866cdb54cddda360ad7,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,LIBERTAD,VIOLACION SEXUAL,ACOSO SEXUAL,2024-02-06,2200,INTERSECCION DE LA AV QUILCA CON PASAJE 57,BOCANEGRA,1992-10-23,31,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0943504,-12.0250761
2024-04-25,2024-02-10,4f0e8ccb12651ba10adfccd78820a499e6ce0a6fdd9e98a169770c8df191009f,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-10,730,URB SANTA CRUZ MZ G LT 14 CALLAO,RAMON CASTILLA,1985-05-02,38,MASCULINO,SOLTERO,NO INDICA,ALBAÑIL,PERU,202402,-77.116246,-12.0444868
2024-04-25,2024-02-04,e409d269c4b971be0221a6746388328aa0e3fe32e31f8a88d452c49a4d7b827f,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-03,1530,PASAJE EL SOL MZ D LT 2 A. H. PUERTO - NUEVO CALLAO,CIUDADELA CHALACA,1971-11-19,52,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1095824,-12.045868
2024-04-25,2024-02-09,a502819a5002203241959a3aa3b0cf1aa42279938866d9bbe4a055b6f230dd18,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-09,2030,INMEDIACIONES DEL LA ENTRADA AL AA . HH JUAN PABLO II CALLAO,SARITA COLONIA,1987-06-24,36,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1289528,-12.02411974
2024-04-25,2024-02-29,abdd92f407efd633e812d81f502f1bf1b8a83e23a6c6cbe4adbe925b4095afef,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,HURTO,HURTO,2024-02-27,0,MZ E LT 4 URB EL ALAMO,JUAN INGUNZA VALDIVIA,2000-02-25,24,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1075252,-12.0002871
2024-04-25,2024-02-09,016f9a33ff725b88b67e64ff942d5b66c89c849c7aa8531aad0fc3cdf6317ec8,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-08,1500,MZ H 1 LTE 4 CMTE. 19 QUINTA ZONA AV. JOSE CARLOS MARIATEGUI SANTA ROSA,DULANTO,1973-02-11,50,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.13445697,-11.88172483
2024-04-25,2024-02-26,8de881875e129b6fbdc6093a380058f4658bec1b8d991a129cb954050e282d15,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,PENDIENTE,PATRIMONIO,USURPACION,USURPACION,2024-02-26,1000,PARQUE BILLINGURST 178 MZ E LOTE 28 D,LA LEGUA,1981-02-16,43,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1032869,-12.0537435
2024-04-25,2024-02-10,1b13bb73dc937770ee7b4505790d87fb3d16f90ef6bb5a7a73d5aff0897d5080,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-10,740,RAMON CASTILLA,RAMON CASTILLA,1983-07-23,40,MASCULINO,SOLTERO,NO INDICA,MECANICO,PERU,202402,-77.1007904,-12.0474332
2024-04-25,2024-02-10,274b788b271e2d26695184f5ab9c80f423124cc1cbadd76039753126a2c0bb10,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-10,1645,MZ F LOTE 01 AAHH LOS JAZMINES DEL PARAISO PACHACUTEC,PACHACUTEC,1985-12-15,38,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1201505,-12.053028
2024-04-25,2024-02-13,b005b7c65a861d04e9c72899c6afe7e64a6224768cc9b31634535577f8e04ff3,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,LIBERTAD,VIOLACION SEXUAL,VIOLACION SEXUAL DE MENOR DE 14 A�OS,2024-02-10,1900,MZA A2 LOTE 01  CALLAO 07001  PERU,RAMON CASTILLA,1994-06-23,29,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1007904,-12.0474332
2024-04-25,2024-02-21,da11e7e13bd2805bb0880687a4792957e50f56130f76138820ae929f161c8efb,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-21,1008,AVENIDA NESTOR GAMBETTA  REF. OVALO CANTOLAO CALLAO 07046  PERU,SARITA COLONIA,1993-03-30,30,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12630216,-11.99752456
2024-04-25,2024-02-05,e88ee081dc0c6a5222e6768f7cacd4d94281945285cb41cb29c662641aa43219,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-04,1600,URB ALBINO HERRERA MZ T LT 10 CALLAO,JUAN INGUNZA VALDIVIA,1978-11-25,45,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1021305,-12.0087753
2024-04-25,2024-02-10,4750d5693b4593ec122a1e6e108690b400269e74941705150dd61a90d6bd6acc,70106,CALLAO,CALLAO,VENTANILLA,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-08,900,MZ A1 LT 17 DEL SECTOR A 1-PACHACUTEC,PACHACUTEC,1979-05-15,44,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12722884,-11.91924224
2024-04-25,2024-02-03,00d3511cb41204a37faf3f8688d548a9399d855fa02b274fd4bf693ab4a110bc,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA SEXUAL,2024-02-03,200,JR. FRANCISCO BOLOGNESI 162  PLAYA RIMAC - CALLAO,PLAYA RIMAC,1988-12-30,35,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0973426,-12.0383365
2024-04-25,2024-02-03,6780250b4a090e452e20aebffa61b4bbba070e3cad5fe942454dcc2f926b408a,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,LIBERTAD,VIOLACION SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,2024-02-02,1900,ASENTAMIENTO HUMANO NUEVO PROGRESO,VILLA LOS REYES,1983-09-16,40,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12244974,-11.99119898
2024-04-25,2024-02-02,607ac38147a3d4b51699dddc933ca837e2e9445df7af0a98666b46d01c28eb2a,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,DAÑOS,ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES,2023-12-30,650,FRENTE A LA MZ E6  LT 1 - AAHH BOCANEGRA - SECTOR 4 - CALLAO,PLAYA RIMAC,1993-03-31,30,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.10357935,-11.98310012
2024-04-25,2024-02-01,ff5f6202191763893150c033f417f2595ca6f9e9dd517df76d0134f4b3aebcb5,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,ESTAFA,ESTAFA,2024-01-31,1400,AV PACASMAYO 566  CALLAO,JUAN INGUNZA VALDIVIA,1999-04-10,24,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12143527,-12.04986281
2024-04-25,2024-02-03,8e7b00b99a663de6ecd166e38d41f09b32114bdb19536d65713f496a06409aca,70107,CALLAO,CALLAO,MI PERU,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-03,1600,MZ C LOTE 22  AA.HH MONTE SINAI,MI PERU,1995-04-03,28,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.116707,-11.84950473
2024-04-25,2024-02-05,a64277a0fb75b5bb9e111bd35c1a7872b673ce35a825f0950d9c9ca497ed6652,70104,CALLAO,CALLAO,LA PERLA,DENUNCIA VERBAL,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-04,1300,CALLE INGNACIO MERINO 172 LA PERLA,LA PERLA,1984-01-16,40,FEMENINO,SOLTERO,NO INDICA,EMPRESARIA,PERU,202402,-77.1109762,-12.0654109
2024-04-25,2024-02-11,8cff988deeb55f55b927f8ac8adcb476c20ed246cb457c06b5bc386dbada52ae,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-11,1630,MZ. D LT. 19 AA.HH. MARGINAL SANTA CATALINA EX FUNDO OQUENDO CALLAO,OQUENDO,1975-09-26,48,MASCULINO,SOLTERO,NO INDICA,INDEPENDIENTE,PERU,202402,-77.11164344,-11.9794885
2024-04-25,2024-02-24,19d177180ec10c7787b705fa815dc88847982d82af9057a4639162dd999c6096,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2023-12-15,2000,PARQUE CIRO ALEGRIA  CALLAO,JUAN INGUNZA VALDIVIA,1985-06-27,38,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.11197059,-12.0095818
2024-04-25,2024-02-03,693685d77a0c33f273c9f694b441296ef26f0e7b6853dd37a74a8e229ffe3677,70106,CALLAO,CALLAO,VENTANILLA,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-03,30,MZ G LOTE 06 AAHH INKA PACHACUTEC,PACHACUTEC,1979-03-08,44,MASCULINO,SOLTERO,NO INDICA,INDEPENDIENTE,PERU,202402,-77.11357958,-11.91215292
2024-04-25,2024-02-10,033707ab5eeaa96240e8dd7f77365e2275f46ae2485cc912b76482e5a247d705,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-10,1720,AV ALFREDO PALACIOS MZ B LT 01  CALLAO,CALLAO,1990-06-29,33,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1225149,-12.05449092
2024-04-25,2024-02-29,8b29abc8246760101df4f49ea71d4b50bf42b1078e7787fc42b8f145e782bb7c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-29,1100,OVALO CENTENARIO ALMACEN TPP 01 TERMINAL DE PORTUARIO,RAMON CASTILLA,1995-02-07,29,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1261377,-12.0505067
2024-04-25,2024-02-03,38bc89267d1c50d094802505fa1347c71db1e31630e21bfc5c04183034d1bc0e,70107,CALLAO,CALLAO,MI PERU,DENUNCIA VERBAL,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-01-31,100,MZ C LOTE 14 AH VILLA ESCUDERO MI PERU,MI PERU,1985-11-17,38,FEMENINO,SOLTERO,NO INDICA,AMA DE CASA,PERU,202402,-77.11833932,-11.85816834
2024-04-25,2024-02-29,4fb19781e27997112e0b4d658dce9d570f9c60d671b563a318f53d7e1d0960de,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,ESTAFA,ESTAFA,2024-02-28,1545,ALAMEDA DE LOS MISIONEROS 285 DPTO 404 CIUDAD SATELITE SANTA ROSA,JUAN INGUNZA VALDIVIA,2000-06-23,23,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.101424,-12.0153651
2024-04-25,2024-02-05,7458639ae9f7583a117709d23a71bea3e5e5b96f1d4fc23b9a99f54cc1e62944,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-05,900,MZ. R LT. 15 - AA. HH. MIGUEL AGRAU CALLAO ,DULANTO,1989-03-13,34,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.10574866,-12.03040237
2024-04-25,2024-02-12,833012fd6fff014016b224b9f191e541be1bde935006911dcd6d8fdd11e00f6c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-07,1900,MZ H LOTE 06  AMPLIACION DE OQUENDO CALLAO,OQUENDO,1979-08-31,44,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.13185718,-11.9757169
2024-04-25,2024-02-27,ae683d3b996019d829eaf5f512f1a430013f7c1a1d848c99160583001419c537,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,ESTAFA,ESTAFA,2024-02-27,900,MZ F LT 16 URB JUAN PABLO OQUENDO CALLAO,OQUENDO,1985-10-25,38,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12027656,-12.05051334
2024-04-25,2024-02-29,77847f03ec6405d7b2c5f83526ee56329e79c6f27af52fd0d90611e1c5ebb827,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-29,915,3V58+CGM  CALLAO 07046  PERU,MARQUEZ,1984-09-17,39,MASCULINO,SOLTERO,NO INDICA,PESCADOR,PERU,202402,-77.13302733,-11.94558298
2024-04-25,2024-02-14,1e76a07a04ef541255bc79c131216a6c9769b3f603fef5c6f6c3a7a78b24d637,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,ESTAFA,ESTAFA,2024-02-09,1630,AAHH ACAPULCO  MZ C LT 26 CALLAO,SARITA COLONIA,1999-03-06,24,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12199317,-12.05187735
2024-04-25,2024-02-05,2ff0148851cb474e5e6932e9710a1a8785f13805000acce3547266594dd050c8,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,DELITOS INFORMATICOS,DELITOS INFORMATICOS CONTRA LA FE PUBLICA,SUPLANTACION DE IDENTIDAD,2024-02-04,1900,PASEO QUICA N 968,DEPINCRI BELLAVISTA/LA PERLA/C.DE LA LEGUA,1992-02-21,31,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1001061,-12.0071157
2024-04-25,2024-02-25,f5776d0c5bc734f174da5837e34eaeeec6d305a5cb91fd626ae3b54d4766812c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-25,830,AV JULIO C TELLO 518,CARMEN DE LA LEGUA,1969-06-18,54,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0937288,-12.0413629
2024-04-25,2024-02-03,f42a1cc83321af8d18964442729d378f8ea73fe753ac2f9896ed41566e13fe3d,70106,CALLAO,CALLAO,VENTANILLA,OCURRENCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-02,2015,MZ C LOTE 10 AAHH SANTA PATRICIA PACHACUTEC,PACHACUTEC,1985-07-20,38,MASCULINO,SOLTERO,NO INDICA,OBRERO,PERU,202402,-77.13013522,-11.9346385
2024-04-25,2024-02-05,c14a474b0fd73843aed751839a1966fd306d6f4540477534e617e635bc674df6,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-04,2100,PARADERO PLAYA VENTANILLA,MI PERU,1982-01-01,42,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0989448,-12.0382627
2024-04-25,2024-02-13,f2825b8a44ef4ee04ac11ae68238ab6e9115583d40108adf93a8a7738b920b34,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,HURTO,HURTO,2024-02-12,2100,AV TOMAS VALLE CDRA 02  CALLAO,JUAN INGUNZA VALDIVIA,1996-01-18,28,FEMENINO,SOLTERO,NO INDICA,EMPLEADA,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-21,293698394ab4fe6e7d804375dd3882e37d1059992357058f96eec85f8ffea47c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-21,1630,BELAUNDE CUADRA 3 CARMEN DE LA LEGUA REYNOSO,CARMEN DE LA LEGUA,1988-07-17,35,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0900759,-12.0394288
2024-04-25,2024-02-03,cc219e822e9e2890c4337d514462d3431584ef65d1867223e0d4c7bc095e0b2b,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-02,1400,MZ A32 LT 9 BOCANEGRA CALLAO,BOCANEGRA,1965-09-29,58,FEMENINO,SOLTERO,NO INDICA,EMPLEADA,PERU,202402,-77.1001061,-12.0071157
2024-04-25,2024-02-05,7657334703b64a172f9e5de477062e5c85191069a25af51a7a1bacdf4b3244e2,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-05,1717,CALLE SEXTA 314 CHACARITAS CHALACA,CALLAO,1973-04-30,50,MASCULINO,SOLTERO,NO INDICA,MARINO MERCANTE,PERU,202402,-77.1349041,-12.0507006
2024-04-25,2024-02-12,f5fd00b3052dabe00bab6a9f4fa9c125d4873262e2c776644f98881fa86d4894,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-11,2330,MZ G LOTE 09 AMPLIACION CALIFORNIA OQUENDO CALLAO,OQUENDO,1997-03-07,26,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1193514,-11.9703261
2024-04-25,2024-02-23,6b7fe359f24663381c937dc2c01ab56cd413aeaec4a86d99b869f5bed110888b,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA ECONOMICA O PATRIMONIAL,2024-02-23,1930,CALLE FRANCISCO SARMIENTO DE GAMBOA 244-246. URB. LA COLONIAL- CALLAO,LA LEGUA,1986-09-23,37,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0975897,-12.0504307
2024-04-25,2024-02-10,18b24e8eaa1fd2f44412aa99d93a85dc09e49462eaef5caeaa4cc6a1347241f3,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-10,1730,PROLONGACION ZARUMILLA 249 DPTO G PRIMER PISO,BELLAVISTA,1991-01-17,33,MASCULINO,SOLTERO,NO INDICA,SEGURIDAD,PERU,202402,-77.12168236,-12.03454971
2024-04-25,2024-02-03,f9f3d791398e9165ef06f96c065aee88fe800d84bab035f6e188caf6f7dbe828,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-02,2220,MZ C LOTE 11  URB JORGE CHAVEZ 3RA ETAPA,BOCANEGRA,1970-03-14,53,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0955598,-12.017142
2024-04-25,2024-02-08,10d44967b5ec58d67ab4ef52750012c6ad06b3136999d8e700db34ce7fa2bcb5,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-07,1000,PARADERO FUNDICION DE LA JURISDICCION DE VILLA LOS REYES,VILLA LOS REYES,1983-02-13,40,FEMENINO,SOLTERO,NO INDICA,EMPLEADA,PERU,202402,-77.1228352,-11.8290857
2024-04-25,2024-02-08,f72e399f231f9534533b0541e1196fcc0c6bd19e7b038ff4b7f742918446aa9f,70106,CALLAO,CALLAO,VENTANILLA,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-02,1757,AH AMPLIACION HEROES DEL CENEPA,VILLA LOS REYES,1962-10-01,61,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.13972139,-11.92745236
2024-04-25,2024-02-03,66d57bc12a866535a2b7bfa7264c79663bd616ad80e068b4aaf7c1c850657bb1,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-02,730,AH AMPLIACION HEROES DEL CENEPA,VILLA LOS REYES,1962-10-01,61,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.10264253,-12.01834286
2024-04-25,2024-02-16,b7a03a79dc25d213d724c4a9de988551b06b58a057d8d42a1b08cd7ff6563660,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-16,1100,AV. BUENOS ARES CRUCE CON EL JR. VILLAR DEL CALLAO,CALLAO,1988-04-02,35,FEMENINO,SOLTERO,NO INDICA,AMA DE CASA,PERU,202402,-77.1364228,-12.0641576
2024-04-25,2024-02-23,029dcd20010b8d6bdcaf0208ebe995fa7d2c6e11ccd0877cdc36f54406d6737d,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-01-28,1600,MZ. A LOTE 5 LOS OLIVOS DE SANTA ROSA CALLAO,JUAN INGUNZA VALDIVIA,1980-05-04,43,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.11021426,-11.99897919
2024-04-25,2024-02-04,ff77a5e3b708ece6fe137fef9935f4524a67eb54e82b599026a822bda7a49470,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-04,1100,CONSTITUCION 625  CALLAO 07021  PERU,CALLAO,1993-01-26,31,MASCULINO,SOLTERO,NO INDICA,SEGURIDAD,PERU,202402,-77.1441758,-12.0572489
2024-04-25,2024-02-26,e83f81d220a9ced53a5f9b7339267069d8a97df178bc362f4c4838ceef8de09e,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,ESTAFA,ESTAFA,2024-02-25,1528,AV. ELMER FAUCETT CALLAO,DEPINCRI CALLAO/LA PUNTA,2002-08-01,21,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.10459235,-12.00254727
2024-04-25,2024-02-02,8617440ebc807e2a11ea81682ed09f6e7156ef1b1e6e2a5614284a917bc32697,70102,CALLAO,CALLAO,BELLAVISTA,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA ECONOMICA O PATRIMONIAL,2024-02-02,1820,URB TABOADITA MZ C 1  LT 19,BELLAVISTA,1964-12-27,59,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.10991792,-12.05807203
2024-04-25,2024-02-09,1921226eaa1418360299081b5cfe4846f8a851d8046513e7e2057a179464337b,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-04,1800,MZ B LTE 23 NUEVO AEROPUERTO SANTA ROSA CALLAO,DULANTO,1982-08-28,41,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1078398,-12.0424959
